Keine Ursache.;Ingen orsak.;Ingen ursak.;false;11/4/2017 17:20:15
Keine Ursache.;Ingen orsak.;Ingen orsak.;true;11/4/2017 17:20:22
Falls ich es bis acht nicht schaffe.;Om jag inte hinner tell åtta.;;false;11/4/2017 17:20:35
Die Rechnung beträgt dreihundertfünfundzwanzig Kronen.;Notan är på trehundratjugofem kronor.;Notan är på trehundratjugofem kronor.;true;11/4/2017 17:21:19
Falls ich es bis acht nicht schaffe.;Om jag inte hinner tell åtta.;Om jag inte;false;11/4/2017 17:21:30
Falls ich es bis acht nicht schaffe.;Om jag inte hinner tell åtta.;Om jag inte hinner tell åtta.;true;11/4/2017 17:21:42
Hast du Kinder?;Har du barn?;Har du barn?;true;11/4/2017 17:21:49
ein Tee;en te;en te;true;11/4/2017 17:21:53
ein Krankenhaus;ett sjukhus;ett sjukhus;true;11/4/2017 17:37:11
Tasse;kopp;en kopp;false;11/4/2017 17:37:17
Gibt es einen Bus den man nehmen kann?;Finns det en buss som man kan ta?;Finns det en buss det man kan tå?;false;11/4/2017 17:37:46
Sollen wir zusammen Abend essen?;Ska vi äta middag tilsammans?;Ska vi äta middag?;false;11/4/2017 17:38:15
Ich will einen Käsekuchen zur Nachspeise.;Jag vill ha ostkaka till efterrätt.;Jag vill ha en ostkaka till efterrätt.;false;11/4/2017 17:38:39
Gibt es einen Bus den man nehmen kann?;Finns det en buss som man kan ta?;Finns det en buss som man kan ta?;true;11/4/2017 17:38:53
Freitag;fredag;fredag;true;11/4/2017 17:38:58
hundert;hundra;hundra;true;11/4/2017 17:39:2
Und selbstverständlich die Fleischbällchen.;Köttbullarna förstås.;Köttbullarna;false;11/4/2017 17:39:18
eine Telefonnummer;ett telefonnummer;en telefonnummer;false;11/4/2017 17:39:31
eine Flasche Mineralwasser;en flaska mineralvatten;en flaska mineralvatta;false;11/4/2017 17:39:47
acht;åtta;ått;false;11/4/2017 17:39:55
Sollen wir zusammen Abend essen?;Ska vi äta middag tilsammans?;Ska vi äta middag tilsammans?;true;11/4/2017 17:40:9
Ich will einen Käsekuchen zur Nachspeise.;Jag vill ha ostkaka till efterrätt.;Jag vil ha ostkaka till efterrätt.;false;11/4/2017 17:40:33
ein Käse;en ost;en ost;true;11/4/2017 17:40:42
Und selbstverständlich die Fleischbällchen.;Köttbullarna förstås.;Köstbullarna förstårs.;false;11/4/2017 17:41:3
Wie spät ist es?;Vad är klockan?;Vad är klockan?;true;11/4/2017 17:41:23
eine Telefonnummer;ett telefonnummer;ett telefonnummer;true;11/4/2017 17:41:32
ein gebeizter Lachs;en gravlax;en gravlax;true;11/4/2017 17:41:38
halb eins;halv ett;halv ett;true;11/4/2017 17:41:45
Und selbstverständlich die Fleischbällchen.;Köttbullarna förstås.;Köttbullarna förstås.;true;11/4/2017 17:42:4
Tasse;kopp;koppen;false;11/4/2017 17:42:14
vierzig;fyrtio;fyrtio;true;11/4/2017 17:42:25
Mein Opa (väterlicherseits) lebt nicht mehr.;Min farfar lever inte mer.;Min farfar lävar inte.;false;11/4/2017 17:42:53
Mein Opa (väterlicherseits) lebt nicht mehr.;Min farfar lever inte mer.;Min farfar lever inte mer.;true;11/4/2017 17:43:6
acht;åtta;åtta;true;11/4/2017 17:43:11
Und das dort?;Och det där?;Och det där?;true;11/4/2017 17:43:22
Sollen wir zusammen Abend essen?;Ska vi äta middag tilsammans?;Ska vi äta middag tilsammans?;true;11/4/2017 17:43:36
Wie spät ist es?;Vad är klockan?;Vad är klockan?;true;11/4/2017 17:43:44
Ich will einen Käsekuchen zur Nachspeise.;Jag vill ha ostkaka till efterrätt.;Jag vill ha ostkaka till efterrätt.;true;11/4/2017 17:44:0
Und selbstverständlich die Fleischbällchen.;Köttbullarna förstås.;Köttbullarna förstås.;true;11/4/2017 17:44:27
eine Flasche Mineralwasser;en flaska mineralvatten;en flaska mineralvatter;false;11/4/2017 17:44:42
ein Freund (freundschaftlich);en kompis;en kompis;true;11/4/2017 17:44:51
ein Wein;ett vin;en vin;false;11/4/2017 17:44:59
Nein, aber es gibt ein Ärztehaus.;Nej, men det finns en vårdcentral.;Nej, men det finns en vårdcentral.;true;11/4/2017 17:45:40
Tasse;kopp;kopp;true;11/4/2017 17:45:46
Kannst du etwas empfehlen?;Kan du rekommendera något?;Kan du rekommendera något?;true;11/4/2017 17:46:3
danke sehr;tack så mycket;;false;11/4/2017 17:46:11
ein Wein;ett vin;ett vin;true;11/4/2017 17:46:16
eine Jugendherberge;ett vandrarhem;ett vandrarhem;true;11/4/2017 17:46:24
zu trinken;att dricka;att dricka;true;11/4/2017 17:46:33
hundert;hundra;hundra;true;11/4/2017 17:46:37
Keine Sorge.;Ingen fara.;;false;11/4/2017 17:46:43
Ich will einen Käsekuchen zur Nachspeise.;Jag vill ha ostkaka till efterrätt.;Jag vill ha ostkaka till efterrätt.;true;11/4/2017 17:47:3
danke sehr;tack så mycket;tack mycket få;false;11/4/2017 17:47:27
ein Kellner;en servitör;en servitör;true;11/4/2017 23:18:43
Wann sollen wir uns treffen?;När ska vi träffas?;Van ska vi träffa?;false;11/4/2017 23:19:13
Der gebeizte Lachs ist sehr gut.;Gravlaxen är mycket god.;Gravlaxen är mycket bra.;false;11/4/2017 23:19:30
Das können wir sein.;Det kan vi vara.;;false;11/4/2017 23:19:40
Der gebeizte Lachs ist sehr gut.;Gravlaxen är mycket god.;Gravlaxen är mycket god.;true;11/4/2017 23:19:53
Das können wir sein.;Det kan vi vara.;Det kan vi vara.;true;11/4/2017 23:20:14
Guten Appetit!;Smaklig måltid!;;false;11/4/2017 23:20:44
sechzig;sextio;nittio;false;11/4/2017 23:20:50
Guten Appetit!;Smaklig måltid!;Smaklig måltid!;true;11/4/2017 23:21:1
Bitteschön, hier sind dreihundertfünfzig Kronen.;Varsågod, här är trehundrafemtio kronor.;;false;11/4/2017 23:21:29
Guten Appetit!;Smaklig måltid!;Smaklig måltid!;true;11/4/2017 23:21:44
Wann sollen wir uns treffen?;När ska vi träffas?;;false;11/4/2017 23:21:58
Wann sollen wir uns treffen?;När ska vi träffas?;När ska vi träffas?;true;11/4/2017 23:22:9
eine Vorspeise;en förrätt;ett förrätt;false;11/4/2017 23:22:25
Bitteschön, hier sind dreihundertfünfzig Kronen.;Varsågod, här är trehundrafemtio kronor.;Varsågod, här är trehundrafemtio kronor.;true;11/4/2017 23:22:54
eine Vorspeise;en förrätt;en förrätt;true;11/4/2017 23:23:1
sechzig;sextio;sextio;true;11/4/2017 23:23:7
Wann sollen wir uns treffen?;När ska vi träffas?;När ska vi träffas_;false;11/4/2017 23:23:18
Wann sollen wir uns treffen?;När ska vi träffas?;När ska vi träffas?;true;11/4/2017 23:23:26
acht;åtta;åtta;true;11/4/2017 23:23:34
sechs;sex;sex;true;11/4/2017 23:23:38
perfekt;perfekt;perfekt;true;11/4/2017 23:23:43
Ich pfege am Tag zu arbeiten.;Jag brukar arbeta på dagen.;Jag brukar arbeta på dagen.;true;11/4/2017 23:24:2
zur Mutter gehen;gå till mamma;gå på mamma;false;11/4/2017 23:24:23
zur Mutter gehen;gå till mamma;gå till mamma;true;11/4/2017 23:24:30
Sie ist die Mutter von Niclas.;Hon är mamma till Niclas.;Hon är mamma till Niclas.;true;11/4/2017 23:24:42
nach rechts;till höger;till höger;true;11/4/2017 23:24:55
neunzig;nittio;nittio;true;11/4/2017 23:25:1
Wann sollen wir uns treffen?;När ska vi träffas?;När ska vi träffas?;true;11/4/2017 23:25:11
Das versteh ich nicht.;Det förstår jag inte.;Det förstår jag inte.;true;11/4/2017 23:25:24
zu besuchen;att besöka;;false;11/4/2017 23:25:35
Wollen wir zusammen zu Abend essen?;Ska vi äta middag tillsammans?;Vill vi äta middag tillsammans?;false;11/4/2017 23:26:11
zu besuchen;att besöka;att besöka;true;11/4/2017 23:26:24
Wollen wir zusammen zu Abend essen?;Ska vi äta middag tillsammans?;Ska vi äta middag tillsammans?;true;11/4/2017 23:26:34
eins;ett;ett;true;11/4/2017 23:26:37
Ich spreche Deutsch.;Jag talar tyska.;Jag talar tyska.;true;11/4/2017 23:26:46
eine Kreuzung;en korsning;en forsenk;false;11/4/2017 23:27:2
zu fahren;att åka;att åka;true;11/4/2017 23:27:16
dreissig;trettio;trettio;true;11/4/2017 23:27:28
eine Kreuzung;en korsning;en korsning;true;11/4/2017 23:27:37
ihr Enkelkind;hennes barnbarn;hon barnbarn;false;11/4/2017 23:27:45
bisschen;lite;lite;true;11/4/2017 23:27:49
zu Abend essen;äta middag;att äta middag;false;11/4/2017 23:27:59
ihr Enkelkind;hennes barnbarn;hennes barnbarn;true;11/4/2017 23:28:6
zu Abend essen;äta middag;äta middag;true;11/4/2017 23:28:11
Mein Mann ist noch in der Stadt.;Min man är kvar i stan.;Min man;false;11/4/2017 23:28:29
Keine Sorge.;Ingen fara.;;false;11/4/2017 23:28:37
Keine Sorge.;Ingen fara.;Ingen fara.;true;11/4/2017 23:28:43
Mein Mann ist noch in der Stadt.;Min man är kvar i stan.;Min mann är kvar in stan.;false;11/4/2017 23:28:54
Wir wohnen in Göteborg.;Vi bor i Göteborg.;Vi bor på Göteborg.;false;11/4/2017 23:29:13
ein Restaurant;en restaurang;en restaurang;true;11/4/2017 23:29:20
Wir wohnen in Göteborg.;Vi bor i Göteborg.;Vi bor i Göteborg.;true;11/4/2017 23:29:32
Meine Oma (mütterlicherseits) wird morgen 80.;Min mormor fyller 80 år i morgon.;Min mormor är 80;false;11/4/2017 23:29:54
gegen elf Uhr;elvatiden;elvatidem;false;11/4/2017 23:30:11
elf;elva;elva;true;11/4/2017 23:30:15
Meine Oma (mütterlicherseits) wird morgen 80.;Min mormor fyller 80 år i morgon.;Min mormor;false;11/4/2017 23:30:33
elf;elva;elva;true;11/4/2017 23:30:40
selbstverständlich;förstås;;false;11/4/2017 23:30:49
Das ist meine Tochter Lina.;Det är min dotter Lina.;Det är min dotter Lina.;true;15/4/2017 0:19:1
Ich nehme gerne eine Tasse Kaffee.;Jag tar gärna en kopp kaffee.;Jag tar gärna en kopp kaffe.;false;15/4/2017 0:19:37
Ich pflege TV zu schauen.;Jag brukar titta på TV.;Jag brukar se TV.;false;15/4/2017 0:20:20
Gibt es ein gutes Restaurant in der Nähe?;Finns det ett bra restaurang i närheten?;Finns det en bra restaurang på närheten?;false;15/4/2017 0:20:49
fünfzehn;femton;femtio;false;15/4/2017 0:21:5
fünfzehn;femton;femton;true;15/4/2017 0:21:14
Ich werde nach Stockholm fahren.;Jag ska äka till Stockholm.;Jag ska åta till Stockholm.;false;15/4/2017 0:21:53
Ich pflege TV zu schauen.;Jag brukar titta på TV.;Jag brukar titta på TV.;true;15/4/2017 0:22:5
Gibt es ein gutes Restaurant in der Nähe?;Finns det ett bra restaurang i närheten?;Finns det ett bra restaurang i närheten?;true;15/4/2017 0:22:23
Ich werde nach Stockholm fahren.;Jag ska äka till Stockholm.;Jag ska åka till Stockholm.;false;15/4/2017 0:22:53
schön;skön;trevligt.;false;15/4/2017 0:23:8
Gibt es ein gutes Restaurant in der Nähe?;Finns det ett bra restaurang i närheten?;Finns det ett bra restaurang i närheten?;true;15/4/2017 0:23:29
schön;skön;skön;true;15/4/2017 0:23:34
zu Mittag essen;äta lunch;äta lunch;true;15/4/2017 0:23:43
Ich werde nach Stockholm fahren.;Jag ska äka till Stockholm.;Jag ska äka till Stockholm.;true;15/4/2017 0:24:0
Hering ist ein billiger Fisch.;Sill är en billig fisk.;Sill är en billig fisk.;true;15/4/2017 0:24:16
Hättest du gerne ein Glas?;Skulle du villja ha ett glas?;Villja har ett glass?;false;15/4/2017 0:24:46
Hättest du gerne ein Glas?;Skulle du villja ha ett glas?;Skulle du villja ha ett glas?;true;15/4/2017 0:25:3
Das Kino fängt um 12 Uhr Fünfzehn an;Bion börjar tolv och femton.;Biot är klockan;false;15/4/2017 0:25:50
Sollen wir den Wein mitbringen?;Ska vi ta med ett vin?;;false;15/4/2017 0:25:59
süss;söt;söt;true;15/4/2017 0:26:15
Das Kino fängt um 12 Uhr Fünfzehn an;Bion börjar tolv och femton.;Bion;false;15/4/2017 0:26:25
Ich habe um dreizehn Uhr zwanzig Mittagspause.;Jag har lunchpaus tretton och tjugo.;;false;15/4/2017 20:13:44
mein Enkelkind;mitt barnbarn;min barnbarn;false;15/4/2017 20:13:52
Wann isst du zu Abend?;När äter du middag?;;false;15/4/2017 20:14:6
Ist der Elchbraten gut?;Är älgsteken god?;Är älgsteken bra?;false;15/4/2017 20:14:30
Ist der Elchbraten gut?;Är älgsteken god?;Är älgsteken god?;true;15/4/2017 20:14:39
Ich habe um dreizehn Uhr zwanzig Mittagspause.;Jag har lunchpaus tretton och tjugo.;Jag har lunchpause klockan tretton och tjugo.;false;15/4/2017 20:15:7
zu essen;att äta;att äta;true;15/4/2017 20:15:17
mein Enkelkind;mitt barnbarn;mitt barnbarn;true;15/4/2017 20:15:23
Wann isst du zu Abend?;När äter du middag?;;false;15/4/2017 20:15:29
Wann isst du zu Abend?;När äter du middag?;När äter du middag?;true;15/4/2017 20:15:40
Ich habe um dreizehn Uhr zwanzig Mittagspause.;Jag har lunchpaus tretton och tjugo.;Jag här lunchpaus tretton och tjugo.;false;15/4/2017 20:16:0
Wir reisen durch Schweden.;Vi reser i Sverige.;Vi reser i sverige.;true;15/4/2017 20:16:16
Ich habe um dreizehn Uhr zwanzig Mittagspause.;Jag har lunchpaus tretton och tjugo.;Jag har lunchpaus tretton och tjugo.;true;15/4/2017 20:16:31
Hier ist ein Foto.;Här är ett foto.;Här är ett foto.;true;15/4/2017 20:16:46
Ich pflege an Dienstagen zu arbeiten.;Jag brukar arbeta på tisdagarna.;Jag brukar arbeta tisdagen.;false;15/4/2017 20:17:19
Wann isst du zu Abend?;När äter du middag?;;false;15/4/2017 20:17:31
Ich habe keine Kinder.;Jag har inte barn.;Jag har inte barn.;true;15/4/2017 20:17:46
neunzehn;nitton;nitton;true;15/4/2017 20:17:51
Ich pflege an Dienstagen zu arbeiten.;Jag brukar arbeta på tisdagarna.;Jag brukar arbeta på tisdagarna.;true;15/4/2017 20:18:12
Wann isst du zu Abend?;När äter du middag?;Vär äter du middag?;false;15/4/2017 20:18:26
tausend;tusen;tusen;true;15/4/2017 20:18:31
Das Ärztehaus liegt links nach der Kreuzung.;Vårdcentralen ligger till vänster efter korsningen.;Sjukhuset läger till vänster på forsningen.;false;15/4/2017 20:19:15
Der Käsekuchen ist zu süss.;Ostkakan är för söt.;Ostkakan är söt.;false;15/4/2017 20:19:45
eine Grossmutter (mütterlicherseits);en mormor;en mormor;true;15/4/2017 20:19:59
Ja, das Tagesgericht hier ist gut.;Ja, dagens rätt hä är bra.;Ja, dagens rätt är bra.;false;15/4/2017 20:20:26
Das war lange her.;Det var längesedan.;;false;15/4/2017 20:21:26
Das war lange her.;Det var längesedan.;Det var längesedan.;true;15/4/2017 20:21:40
zehn;tio;tio;true;15/4/2017 20:21:44
zu wohnen;att bo;att bor;false;15/4/2017 20:21:49
oft;ofta;ofta;true;15/4/2017 20:22:1
Das hier ist ein kleiner Hund.;Det här är en liten hund.;Det här är en inge hund.;false;15/4/2017 20:22:27
Das hier ist ein kleiner Hund.;Det här är en liten hund.;Det här är en liten hund.;true;15/4/2017 20:22:39
zu wohnen;att bo;att bo;true;15/4/2017 20:22:44
siebzig;sjuttio;sjuttio;true;15/4/2017 20:22:52
Ich bin nicht deutsch.;Jag är inte tyska.;Jag är inte tyska.;true;15/4/2017 20:23:5
Reist ihr auch bis Umeå?;Reser ni också till Umeå?;Reser ni ocksa på Umeå?;false;15/4/2017 20:23:28
fünfzig;femtio;femtio;true;15/4/2017 20:23:40
Ich würde gerne ins Kino gehen.;Jag skulle gärna gå på bio.;Jag vill gå gärna på bion.;false;15/4/2017 20:24:13
Reist ihr auch bis Umeå?;Reser ni också till Umeå?;Reser vi också till Umeå?;false;15/4/2017 20:24:38
Ich würde gerne ins Kino gehen.;Jag skulle gärna gå på bio.;Jag skulle gärna gå på bio.;true;15/4/2017 20:25:4
Reist ihr auch bis Umeå?;Reser ni också till Umeå?;Reser ni också till Umeå?;true;15/4/2017 20:25:20
Die Zitrone ist eine saure Frucht.;Citronen är en sur frukt.;Citronen är en sur fruit.;false;15/4/2017 20:25:37
ein Weisswein;en vitt vin;;false;15/4/2017 20:25:48
ein Weisswein;en vitt vin;en vitt vin;true;15/4/2017 20:25:55
stark;stark;stark;true;15/4/2017 20:26:2
Die Zitrone ist eine saure Frucht.;Citronen är en sur frukt.;Citronen är en sur frukt.;true;15/4/2017 20:26:13
sie (Mehrzahl);de;det;false;15/4/2017 20:26:28
Soll ich dir helfen?;Ska jag hjälpa dig?;Ska jag ta hjälpen?;false;15/4/2017 20:26:56
Soll ich dir helfen?;Ska jag hjälpa dig?;Ska jag hjpälpa dig?;false;15/4/2017 20:27:9
Ich spreche ein bisschen Schwedisch.;Jag talar lite svenska.;Ja talar lite svenska.;false;15/4/2017 20:27:23
Was kostet das Tagesgericht?;Vad kostar dagens rätt?;Vad kostar dagens rätt?;true;15/4/2017 20:27:35
stark;stark;stark;true;15/4/2017 20:27:39
Ich spreche ein bisschen Schwedisch.;Jag talar lite svenska.;Jag talar lite svenska.;true;15/4/2017 20:27:49
sie (Mehrzahl);de;de;true;15/4/2017 20:27:52
Hast du Lust ins Kino zu gehen?;Har du lust att gå på bio?;Har du lust och gå på bio?;false;15/4/2017 20:28:14
Ich werde mit meiner Schwester am Freitag ausgehen.;Jag ska gå ut med min syster på fredag.;Jag ska gå ut mit min syster på fredag.;false;15/4/2017 20:28:55
Ich werde mit meiner Schwester am Freitag ausgehen.;Jag ska gå ut med min syster på fredag.;Jag ska gå ut med min syster på fredag.;true;15/4/2017 20:29:18
Soll ich dir helfen?;Ska jag hjälpa dig?;Ska jag hjålpa dig?;false;15/4/2017 20:29:37
Hast du Lust ins Kino zu gehen?;Har du lust att gå på bio?;Har du lust att gå på bio?;true;15/4/2017 20:29:55
Soll ich dir helfen?;Ska jag hjälpa dig?;Ska jag hjälpa dig?;true;15/4/2017 20:30:8
ein grosses Starkbier;en stor stark;en stor starköl;false;15/4/2017 20:30:26
ein grosses Starkbier;en stor stark;en stor stark;true;15/4/2017 20:30:32
Soll ich dir helfen?;Ska jag hjälpa dig?;Ska jag hjälpa dig?;true;15/4/2017 20:30:45
Soll ich dir helfen?;Ska jag hjälpa dig?;Ska jag hjälpa dig?;true;15/4/2017 20:31:0
Ich werde ausgehen.;Jag ska gå ut.;Jag ska gå ut.;true;15/4/2017 20:31:9
Robert wohnt am Kullabergsvägen 3.;Robert bor på Kullabergsvägen 3.;Robert bor a Kullabergsvägen 3.;false;28/7/2017 11:41:24
Robert wohnt am Kullabergsvägen 3.;Robert bor på Kullabergsvägen 3.;Robert bor på Kullabergsvägen 3.;true;28/7/2017 11:41:41
Das ist meine Oma (väterlicherseits).;Det här är min farmor.;Det är mina farmor.;false;28/7/2017 11:42:5
Es stimmt so.;Det är jämnt.;Det stämma.;false;28/7/2017 11:42:34
Das ist meine Oma (väterlicherseits).;Det här är min farmor.;Det här är min farmor.;true;28/7/2017 11:42:49
Es stimmt so.;Det är jämnt.;Det är jämnt.;true;28/7/2017 11:43:11
Dann nehme ich nur einen Kaffee nach dem Essen.;Då tar jag bara kaffe på maten.;;false;28/7/2017 11:43:30
Prost!;Skål!;Skål!;true;28/7/2017 11:43:45
Dann nehme ich nur einen Kaffee nach dem Essen.;Då tar jag bara kaffe på maten.;Då jag tar bara kaffee på maten.;false;28/7/2017 11:44:14
tausend;tusen;tusen;true;28/7/2017 11:44:23
ein Haus;ett hus;en huset;false;28/7/2017 11:44:36
ein Haus;ett hus;ett hus;true;28/7/2017 11:44:42
Dann nehme ich nur einen Kaffee nach dem Essen.;Då tar jag bara kaffe på maten.;Då ta jag bara kaffe på maten.;false;28/7/2017 11:45:16
Dann nehme ich nur einen Kaffee nach dem Essen.;Då tar jag bara kaffe på maten.;Då tar jag bara kaffe på maten.;true;28/7/2017 11:45:54
ein Käsekuchen;en ostkaka;en ostkaka;true;28/7/2017 11:46:4
vier;fyra;fyra;true;28/7/2017 11:46:8
Dann nehme ich nur einen Kaffee nach dem Essen.;Då tar jag bara kaffe på maten.;Då tar jag bara kaffe på maten.;true;28/7/2017 11:46:31
kalt;kall;;false;28/7/2017 11:46:40
Meine Oma (mütterlicherseits) wird morgen 80.;Min mormor fyller 80 år i morgon.;;false;28/7/2017 11:46:56
Bist du Schwedisch?;Är du svensk?;Är du svensk?;true;28/7/2017 11:47:12
Hast zu Zeit am Freitag?;Har du tid på fredag?;Har du tid på fredag?;true;28/7/2017 11:47:21
auszugehen;att gå ut;att gå ut;true;28/7/2017 11:47:30
Meine Oma (mütterlicherseits) wird morgen 80.;Min mormor fyller 80 år i morgon.;Min mormor fyller 80 i morgon.;false;28/7/2017 11:49:16
kalt;kall;kall;true;28/7/2017 11:49:28
Lust zu haben;att hat lust;att ha lust;false;28/7/2017 11:58:15
eine Katze;en katt;en katt;true;28/7/2017 11:58:23
Das hier ist ein schlechter Film.;Det hän är en dålig film.;Det här är;false;28/7/2017 11:59:31
Hallo;Hej;Hej;true;28/7/2017 11:59:41
Das hier ist ein schlechter Film.;Det hän är en dålig film.;Den här är en dålig film.;false;28/7/2017 11:59:55
Das mag ich.;Det gillar jag.;;false;28/7/2017 12:0:57
Da kannst du Hilfe bekommen.;Där kan du få hjälp.;;false;28/7/2017 12:1:18
nein;nej;nej;true;28/7/2017 12:1:27
Bei dir zu Hause?;Hemma hos dig?;;false;28/7/2017 12:1:31
Und die Frau rechts?;Och kvinnan till höger?;Och fru till höger?;false;4/8/2017 21:48:38
